,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth
Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
Cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,12.0,45.0,52.0
191275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.0,17.0,106.0,60.0
191278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,-25.0,-33.0
191279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-11.0,48.0
191280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,-5.0,12.0
191281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,28.0,
191282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,-66.0,248.0
191285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,-62.0
191290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,21.0,3.0
191292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.0,49.0,-17.0
191293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,192.0,-44.0
191298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0,120.0,-128.0
191300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0,-1.0,4.0
191310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,107.0,-18.0
191311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,26.0,-31.0
191319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,-2.0,23.0
191320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,34.0,49.0
191321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,172.0,51.0
191326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,-144.0
191329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.0,1.0
191330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,40.0
191335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,56.0
191338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,109.0
191339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0
191340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,44.0
191341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,-2.0
191344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,-2.0
191353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,-68.0
191359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,38.0
191362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.0,42.0
191363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.0,19.0
191364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.0,47.0
191365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.0,58.0
191366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.0,23.0
191373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49.0
191374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0
191375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
191376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
191377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
191378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
191379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0
191380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
191381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
191382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.0
191384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
191385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0
191386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.0
191389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
191390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
191391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.0
191392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0
191399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.0
191402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.0
191403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0
191404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
191405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.0
191406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
191407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0
191408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
191409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
191410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.0
191412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.0
191413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.0
191414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
191415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0
191416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0
191417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0
191418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0
191420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0
191423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0
191424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0
191428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.0
191429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.0
191431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0
191435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.0
191439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0
191440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
191442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.0
191443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.0
191446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.0
191447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
200001,-8.0,-7.0,-11.0,59.0,26.0,30.0,2.0,-133.0,36.0,45.0,-6.0,-33.0,18.0,0.0,6.0,-2.0,-25.0,2.0,2.0,-24.0,35.0,13.0,35.0,7.0,-8.0,1.0,17.0,7.0,7.0,1.0,57.0,0.0,-2.0,-16.0,-8.0,-13.0,-10.0,4.0,7.0,-65.0,53.0,20.0,20.0,-28.0,47.0,-32.0,-32.0,-2.0,-5.0,15.0,40.0,4.0,-16.0,-23.0,22.0,27.0,19.0,-19.0,108.0,-144.0
200002,-12.0,8.0,-1.0,-23.0,1.0,51.0,34.0,-103.0,65.0,47.0,49.0,-85.0,78.0,-80.0,-7.0,16.0,-11.0,3.0,-32.0,-2.0,106.0,-63.0,30.0,-36.0,126.0,-111.0,58.0,-114.0,81.0,7.0,77.0,-100.0,67.0,-24.0,-9.0,-245.0,224.0,-24.0,3.0,75.0,-46.0,3.0,17.0,61.0,-75.0,22.0,12.0,-35.0,-1.0,24.0,-24.0,6.0,-45.0,50.0,-4.0,1.0,-14.0,39.0,-19.0,17.0
200003,106.0,43.0,17.0,-61.0,-25.0,-11.0,63.0,-99.0,42.0,19.0,-7.0,-1.0,39.0,-25.0,4.0,-15.0,-18.0,4.0,-21.0,-40.0,45.0,20.0,55.0,-159.0,91.0,-34.0,-16.0,-23.0,58.0,30.0,40.0,-134.0,125.0,-32.0,-15.0,-2.0,70.0,-39.0,50.0,-29.0,0.0,17.0,-39.0,-19.0,69.0,-10.0,41.0,9.0,0.0,-5.0,-38.0,-29.0,-4.0,21.0,-34.0,64.0,12.0,-24.0,87.0,-94.0
200004,37.0,3.0,-29.0,-15.0,52.0,-22.0,2.0,-45.0,59.0,-2.0,-19.0,43.0,-41.0,4.0,-3.0,12.0,9.0,14.0,-24.0,-45.0,79.0,12.0,4.0,-45.0,47.0,12.0,26.0,-6.0,47.0,-2.0,29.0,-67.0,58.0,-3.0,75.0,-105.0,77.0,-87.0,-44.0,15.0,22.0,-11.0,20.0,-32.0,34.0,28.0,-10.0,6.0,-12.0,38.0,-74.0,-10.0,-2.0,35.0,-35.0,4.0,45.0,34.0,-57.0,-4.0
200005,-129.0,14.0,4.0,-4.0,-4.0,20.0,23.0,-20.0,-35.0,43.0,-6.0,0.0,-32.0,13.0,17.0,15.0,4.0,29.0,-57.0,-14.0,32.0,33.0,-20.0,-49.0,-35.0,15.0,27.0,-48.0,33.0,-20.0,22.0,-26.0,53.0,-5.0,-12.0,-120.0,137.0,56.0,-72.0,-492.0,-20.0,55.0,83.0,-156.0,41.0,17.0,172.0,30.0,9.0,-63.0,1.0,-153.0,35.0,52.0,90.0,95.0,-10.0,57.0,-61.0,39.0
200007,51.0,7.0,4.0,70.0,20.0,-22.0,-10.0,58.0,-94.0,68.0,-76.0,34.0,10.0,18.0,21.0,40.0,-10.0,-4.0,-41.0,52.0,-29.0,16.0,-24.0,-29.0,38.0,15.0,-15.0,-88.0,96.0,15.0,4.0,-35.0,85.0,-42.0,8.0,-18.0,8.0,-24.0,-6.0,-59.0,47.0,23.0,-8.0,22.0,-4.0,8.0,-9.0,18.0,-12.0,-7.0,-19.0,88.0,-63.0,36.0,-23.0,12.0,-1.0,21.0,-21.0,72.0
200008,9.0,-1.0,-17.0,2.0,53.0,55.0,-45.0,-79.0,91.0,-6.0,-13.0,-58.0,-1.0,27.0,-31.0,31.0,-23.0,-12.0,33.0,43.0,-102.0,27.0,25.0,-86.0,80.0,1.0,6.0,-126.0,93.0,91.0,-13.0,-116.0,82.0,-23.0,-7.0,-41.0,5.0,-55.0,2.0,-9.0,103.0,26.0,60.0,-62.0,15.0,-92.0,69.0,-72.0,-37.0,6.0,-15.0,-26.0,20.0,-25.0,5.0,17.0,8.0,27.0,-107.0,1.0
200009,16.0,5.0,-25.0,15.0,-6.0,38.0,10.0,-93.0,59.0,-63.0,-95.0,82.0,-22.0,15.0,-2.0,32.0,-2.0,-20.0,2.0,49.0,-25.0,-11.0,11.0,-31.0,-18.0,1.0,3.0,-23.0,43.0,-16.0,-13.0,10.0,9.0,17.0,-17.0,-19.0,36.0,-41.0,-41.0,22.0,2.0,17.0,-15.0,-15.0,-16.0,5.0,18.0,12.0,9.0,-20.0,-168.0,25.0,243.0,-53.0,143.0,-10.0,-9.0,31.0,-57.0,-8.0
200010,59.0,44.0,-28.0,36.0,8.0,-68.0,13.0,-29.0,56.0,-75.0,0.0,50.0,-19.0,8.0,-8.0,8.0,7.0,21.0,-48.0,79.0,-26.0,1.0,31.0,-55.0,-4.0,-12.0,38.0,12.0,35.0,-9.0,38.0,-9.0,-69.0,29.0,-32.0,-38.0,-5.0,60.0,-32.0,-86.0,74.0,32.0,-3.0,7.0,20.0,17.0,-34.0,-64.0,65.0,13.0,-15.0,36.0,13.0,-17.0,15.0,43.0,-34.0,-11.0,9.0,4.0
200012,-52.0,97.0,-10.0,53.0,-80.0,6.0,-15.0,-16.0,49.0,-12.0,9.0,-14.0,13.0,16.0,47.0,-83.0,33.0,-35.0,43.0,-70.0,55.0,149.0,-64.0,0.0,-23.0,14.0,-11.0,22.0,-15.0,51.0,-71.0,-26.0,73.0,-11.0,0.0,26.0,-29.0,32.0,-37.0,42.0,-16.0,22.0,-9.0,-20.0,-20.0,11.0,-51.0,15.0,57.0,11.0,-56.0,3.0,11.0,-22.0,-38.0,9.0,-15.0,18.0,9.0,63.0
200013,8.0,17.0,-54.0,34.0,-25.0,-13.0,-4.0,-22.0,0.0,-10.0,17.0,2.0,19.0,-30.0,3.0,5.0,-11.0,12.0,11.0,30.0,-48.0,-12.0,-1.0,-42.0,3.0,-16.0,26.0,-35.0,69.0,-14.0,35.0,-71.0,35.0,-11.0,5.0,37.0,-24.0,-19.0,-10.0,78.0,-28.0,15.0,-87.0,-21.0,-8.0,-8.0,24.0,19.0,-135.0,-54.0,-18.0,8.0,39.0,60.0,-17.0,3.0,15.0,67.0,36.0,-9.0
200014,28.0,19.0,-68.0,-23.0,-30.0,-2.0,-14.0,-41.0,-4.0,42.0,-240.0,242.0,26.0,37.0,-1.0,-4.0,-30.0,5.0,-13.0,-10.0,-6.0,5.0,30.0,-106.0,109.0,7.0,-10.0,-6.0,35.0,10.0,11.0,-170.0,78.0,-67.0,0.0,-43.0,47.0,-28.0,20.0,37.0,14.0,44.0,52.0,16.0,27.0,40.0,-53.0,-73.0,17.0,-37.0,-33.0,-34.0,-36.0,49.0,-32.0,35.0,-11.0,1.0,-4.0,103.0
200016,47.0,37.0,-72.0,24.0,-26.0,11.0,32.0,-55.0,18.0,30.0,9.0,-26.0,56.0,14.0,-46.0,-19.0,31.0,18.0,-60.0,-47.0,89.0,-19.0,25.0,-110.0,142.0,-11.0,28.0,-201.0,82.0,31.0,-70.0,13.0,30.0,56.0,-42.0,-8.0,13.0,50.0,-18.0,95.0,-32.0,36.0,-60.0,-36.0,2.0,67.0,-36.0,74.0,-174.0,-51.0,-91.0,-139.0,-4.0,99.0,-111.0,31.0,20.0,33.0,11.0,18.0
200017,-5.0,48.0,29.0,-68.0,44.0,-9.0,-9.0,17.0,43.0,25.0,-39.0,-40.0,32.0,29.0,-59.0,9.0,5.0,64.0,35.0,-129.0,20.0,-51.0,-16.0,9.0,46.0,26.0,-17.0,-18.0,-8.0,85.0,31.0,-120.0,-57.0,-113.0,6.0,-117.0,44.0,169.0,10.0,-191.0,123.0,9.0,56.0,-29.0,49.0,44.0,37.0,23.0,-12.0,-24.0,13.0,-9.0,-13.0,13.0,-4.0,78.0,-53.0,-2.0,35.0,10.0
200020,115.0,-7.0,-51.0,-43.0,18.0,-18.0,-15.0,33.0,-27.0,24.0,-2.0,-34.0,46.0,3.0,-7.0,50.0,-22.0,8.0,-3.0,6.0,7.0,9.0,-30.0,-475.0,-20.0,21.0,-9.0,61.0,24.0,-6.0,0.0,7.0,-34.0,-17.0,-43.0,64.0,-122.0,119.0,19.0,37.0,17.0,0.0,9.0,16.0,16.0,20.0,-8.0,-11.0,-19.0,-5.0,13.0,-24.0,5.0,82.0,-31.0,4.0,21.0,9.0,24.0,17.0
200022,19.0,15.0,-15.0,42.0,40.0,-21.0,28.0,16.0,-15.0,48.0,-13.0,26.0,-24.0,41.0,-42.0,35.0,-20.0,4.0,-2.0,-4.0,18.0,-8.0,43.0,-26.0,25.0,-11.0,17.0,-41.0,-17.0,20.0,18.0,-67.0,42.0,-4.0,60.0,1.0,-25.0,-6.0,5.0,-64.0,112.0,54.0,22.0,-38.0,20.0,22.0,37.0,-24.0,52.0,6.0,-25.0,10.0,-20.0,45.0,13.0,-25.0,0.0,-22.0,-65.0,-45.0
200023,43.0,2.0,-3.0,-18.0,25.0,-14.0,10.0,9.0,-8.0,42.0,-41.0,279.0,-280.0,-6.0,13.0,5.0,-16.0,24.0,-2.0,5.0,14.0,7.0,-18.0,112.0,-36.0,11.0,-25.0,-122.0,-128.0,23.0,30.0,-56.0,62.0,52.0,31.0,-13.0,11.0,-165.0,27.0,-146.0,63.0,-41.0,64.0,61.0,-8.0,-58.0,77.0,-129.0,161.0,66.0,34.0,63.0,-82.0,21.0,-25.0,65.0,-8.0,-10.0,49.0,2.0
200024,54.0,-6.0,-19.0,-2.0,4.0,45.0,-29.0,85.0,-52.0,8.0,16.0,-19.0,-28.0,-4.0,-1.0,3.0,-12.0,13.0,6.0,18.0,-11.0,5.0,4.0,8.0,6.0,-41.0,105.0,-110.0,33.0,-47.0,21.0,-38.0,32.0,-16.0,4.0,44.0,-13.0,78.0,-10.0,1.0,6.0,61.0,-26.0,1.0,-7.0,-13.0,-29.0,15.0,-35.0,6.0,-35.0,-4.0,-26.0,-1.0,-39.0,-6.0,-57.0,-8.0,31.0,43.0
200025,119.0,45.0,22.0,-8.0,57.0,62.0,-8.0,-23.0,48.0,12.0,3.0,3.0,40.0,-5.0,2.0,61.0,-78.0,9.0,7.0,17.0,-7.0,29.0,-51.0,79.0,-86.0,15.0,23.0,79.0,-37.0,-19.0,17.0,42.0,-20.0,20.0,-44.0,10.0,-72.0,-70.0,-18.0,88.0,-11.0,-57.0,28.0,-45.0,-62.0,-14.0,36.0,-28.0,40.0,-21.0,10.0,-37.0,-12.0,11.0,-21.0,71.0,-21.0,47.0,-39.0,-1.0
200027,59.0,10.0,-65.0,2.0,33.0,21.0,5.0,13.0,-34.0,15.0,15.0,2.0,-25.0,9.0,-41.0,19.0,-18.0,3.0,23.0,22.0,15.0,-16.0,-7.0,4.0,-11.0,-9.0,25.0,17.0,-43.0,37.0,-9.0,7.0,0.0,-24.0,37.0,27.0,-38.0,-6.0,-26.0,-5.0,80.0,-79.0,19.0,3.0,-26.0,24.0,9.0,14.0,19.0,-99.0,17.0,46.0,-27.0,23.0,4.0,43.0,-10.0,4.0,25.0,18.0
200028,27.0,96.0,-124.0,4.0,-51.0,-25.0,-17.0,-133.0,83.0,26.0,27.0,51.0,-21.0,44.0,63.0,41.0,15.0,-2.0,10.0,35.0,-8.0,-4.0,6.0,58.0,-25.0,-22.0,10.0,41.0,4.0,31.0,15.0,32.0,-47.0,-3.0,-4.0,8.0,15.0,-32.0,3.0,-83.0,69.0,8.0,15.0,-28.0,66.0,-24.0,0.0,-20.0,13.0,18.0,-105.0,-50.0,22.0,22.0,-12.0,22.0,7.0,22.0,41.0,-13.0
200030,-312.0,68.0,145.0,-112.0,39.0,66.0,108.0,-185.0,124.0,27.0,39.0,-25.0,179.0,-125.0,-19.0,96.0,31.0,-174.0,-3.0,-15.0,55.0,8.0,17.0,-55.0,27.0,-3.0,-14.0,-53.0,60.0,-46.0,29.0,-49.0,53.0,32.0,-66.0,-31.0,53.0,-3.0,-50.0,15.0,82.0,-46.0,19.0,-21.0,20.0,1.0,-32.0,-6.0,26.0,10.0,-18.0,7.0,7.0,-29.0,56.0,-17.0,7.0,3.0,-23.0,-27.0
200031,-49.0,141.0,-58.0,77.0,-93.0,78.0,-12.0,8.0,-61.0,42.0,1.0,26.0,5.0,-1.0,-32.0,-3.0,49.0,-43.0,-18.0,-98.0,134.0,16.0,-106.0,84.0,10.0,4.0,-17.0,-11.0,-160.0,175.0,-26.0,22.0,-96.0,31.0,56.0,52.0,-24.0,-43.0,-14.0,57.0,-4.0,-18.0,-61.0,102.0,-67.0,21.0,4.0,-2.0,-99.0,-111.0,-17.0,-38.0,53.0,-3.0,-35.0,100.0,-12.0,167.0,-52.0,-1.0
200034,-131.0,14.0,28.0,60.0,72.0,53.0,-8.0,-39.0,112.0,1.0,6.0,33.0,-28.0,43.0,-38.0,31.0,73.0,-54.0,-47.0,-33.0,81.0,20.0,-37.0,-24.0,-6.0,-3.0,11.0,29.0,-25.0,-14.0,22.0,-29.0,47.0,28.0,-36.0,-15.0,8.0,51.0,17.0,-85.0,129.0,-17.0,46.0,-10.0,5.0,-27.0,19.0,-73.0,-50.0,-31.0,-14.0,-24.0,-6.0,15.0,59.0,2.0,20.0,-11.0,-13.0,-20.0
200036,31.0,18.0,-33.0,-38.0,34.0,24.0,8.0,61.0,-89.0,66.0,-44.0,-1.0,-11.0,34.0,14.0,3.0,-43.0,29.0,-22.0,31.0,-37.0,16.0,-4.0,12.0,-28.0,24.0,1.0,44.0,-42.0,13.0,28.0,-4.0,-10.0,3.0,-25.0,72.0,-64.0,-111.0,-37.0,48.0,14.0,-36.0,65.0,16.0,-32.0,33.0,-5.0,53.0,-103.0,-62.0,49.0,-28.0,125.0,1.0,35.0,-25.0,-14.0,132.0,28.0,-8.0
200037,1.0,12.0,-1.0,9.0,-21.0,12.0,-7.0,43.0,-66.0,19.0,-8.0,-6.0,40.0,13.0,-45.0,36.0,-26.0,26.0,1.0,59.0,-75.0,-15.0,21.0,29.0,-47.0,-10.0,18.0,71.0,-68.0,-15.0,-6.0,-8.0,-5.0,27.0,-9.0,43.0,-21.0,-10.0,0.0,45.0,-38.0,-57.0,49.0,9.0,-57.0,25.0,52.0,2.0,-22.0,20.0,-22.0,31.0,-14.0,24.0,1.0,78.0,-1.0,-10.0,5.0,3.0
200038,5.0,5.0,17.0,63.0,-46.0,11.0,11.0,39.0,-54.0,18.0,23.0,-47.0,43.0,8.0,-40.0,-42.0,49.0,23.0,-21.0,15.0,7.0,54.0,37.0,-52.0,80.0,-77.0,64.0,-30.0,-43.0,5.0,41.0,92.0,-29.0,-29.0,20.0,115.0,-80.0,-78.0,-77.0,1.0,47.0,23.0,-15.0,-44.0,100.0,1.0,47.0,-86.0,5.0,-1.0,39.0,89.0,-66.0,8.0,40.0,-37.0,49.0,-11.0,-76.0,106.0
200040,16.0,119.0,-85.0,172.0,-119.0,-40.0,36.0,46.0,2.0,32.0,-89.0,63.0,-38.0,12.0,20.0,-7.0,5.0,-11.0,15.0,2.0,-33.0,-89.0,61.0,70.0,1.0,-21.0,-15.0,52.0,169.0,-229.0,45.0,0.0,21.0,-34.0,25.0,-1.0,-43.0,-97.0,-24.0,29.0,15.0,23.0,-64.0,96.0,-31.0,-42.0,61.0,-92.0,20.0,35.0,-4.0,5.0,51.0,20.0,35.0,122.0,-138.0,72.0,-28.0,-32.0
200041,-50.0,25.0,-33.0,-47.0,63.0,10.0,-16.0,-22.0,9.0,28.0,9.0,51.0,-79.0,49.0,11.0,37.0,-18.0,-76.0,-22.0,21.0,-13.0,31.0,1.0,-124.0,32.0,27.0,-63.0,-25.0,37.0,-2.0,37.0,-10.0,3.0,-12.0,31.0,-30.0,22.0,-11.0,-7.0,66.0,25.0,-41.0,-42.0,-25.0,49.0,2.0,29.0,-102.0,54.0,10.0,-10.0,-50.0,13.0,8.0,32.0,37.0,-20.0,3.0,22.0,6.0
