,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth
Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
Cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110172,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,36.0,54.0,-51.0,48.0,-65.0,25.0,16.0,3.0,12.0,0.0,19.0,-6.0,14.0,-32.0,11.0,9.0,-15.0,19.0,70.0,31.0,-28.0,-21.0,24.0,17.0,16.0,-225.0,-115.0,31.0,43.0,-16.0,1.0,28.0
110189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,15.0,38.0,-11.0,61.0,9.0,-180.0,237.0,-56.0,58.0,-281.0,275.0,-44.0,-150.0,-62.0,11.0,203.0,-92.0,-135.0,136.0,-101.0,37.0,-64.0,-8.0,9.0,17.0,-11.0,100.0,-9.0,-98.0,20.0
110191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,14.0,-2.0,-1.0,88.0,-31.0,-12.0,11.0,-5.0,1.0,-29.0,126.0,-28.0,5.0,84.0,7.0,-73.0,-44.0,-52.0,46.0,5.0,11.0,10.0,-9.0,14.0,-29.0,-28.0,58.0,-15.0,2.0,28.0
110201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.0,-22.0,62.0,20.0,29.0,8.0,-83.0,126.0,-61.0,,,,,,,,,,,,,,,,,,,,,,
110202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.0,65.0,21.0,61.0,23.0,63.0,-12.0,41.0,,,,,,,,,,,,,,,,,,,,,,
110207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,124.0,-22.0,16.0,-18.0,168.0,-32.0,117.0,-218.0,-30.0,-16.0,17.0,10.0,-19.0,16.0,-60.0,86.0,-5.0,-53.0,-115.0,257.0,-47.0,-25.0,-73.0,15.0,6.0,5.0,2.0
110209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,64.0,52.0,187.0,-79.0,86.0,2.0,1.0,0.0,-11.0,20.0,-2.0,-6.0,-6.0,-6.0,32.0,271.0,-26.0,-1.0,-3.0,24.0,-14.0,-10.0,11.0,-2.0,4.0,-1.0,-24.0
110210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,40.0,39.0,55.0,41.0,4.0,-33.0,57.0,29.0,59.0,42.0,33.0,-3.0,1.0,54.0,-8.0,114.0,2.0,-63.0,-5.0,6.0,12.0,-23.0,4.0,-22.0,40.0,-8.0
110211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,17.0,39.0,5.0,-28.0,32.0,-36.0,32.0,24.0,0.0,-2.0,3.0,-13.0,17.0,-2.0,-6.0,158.0,51.0,-25.0,-29.0,82.0,-18.0,43.0,-89.0,57.0,-2.0,-29.0
110212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,82.0,63.0,-30.0,11.0,15.0,73.0,-53.0,23.0,5.0,19.0,-1.0,33.0,19.0,-114.0,15.0,51.0,-34.0,-9.0,51.0,-49.0,-65.0,9.0,-36.0,-115.0,-81.0,46.0
110213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,-23.0,-6.0,-6.0,29.0,20.0,,,,,,,,,,,,,,,,,,,,,
110215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,-9.0,54.0,0.0,21.0,6.0,-3.0,-19.0,15.0,-16.0,-1.0,25.0,-15.0,63.0,87.0,-82.0,-20.0,-1.0,3.0,13.0,4.0,-14.0,12.0,-71.0,100.0
110220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.0,200.0,,,,,,,,,,,,,,,,,,,,,
110222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.0,,,,,,,,,,,,,,,,,,,,,,
110225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-96.0,-9.0,21.0,-17.0,24.0,-18.0,5.0,16.0,3.0,-10.0,-16.0,-3.0,8.0,-5.0,0.0,9.0,0.0,-10.0,12.0,1.0,-14.0,6.0,-7.0
110226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,5.0,-37.0,96.0,12.0,61.0,27.0,42.0,22.0,13.0,32.0,1.0,8.0,4.0,6.0,19.0,20.0,3.0,10.0,67.0,-13.0,51.0,12.0
110227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0,18.0,43.0,-54.0,27.0,-19.0,-13.0,5.0,14.0,7.0,-8.0,60.0,-198.0,9.0,17.0,36.0,-25.0,-20.0,37.0,39.0,-17.0,46.0,11.0
110228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-130.0,43.0,,,,,,,,,,,,,,,,,,,,,
110229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0,114.0,-10.0,169.0,-164.0,10.0,25.0,32.0,-28.0,-15.0,17.0,25.0,-32.0,1.0,49.0,-50.0,10.0,-13.0,21.0,3.0,-5.0,-12.0,8.0
110233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,-45.0,,,,,,,,,,,,,,,,,
110244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,14.0,1.0,13.0,16.0,13.0,4.0,-1.0,6.0,-72.0,2.0,-8.0,-1.0,3.0,10.0,-1.0,-11.0,-3.0,7.0
110245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,56.0,28.0,56.0,46.0,24.0,11.0,142.0,-14.0,34.0,29.0,8.0,16.0,35.0,48.0,-106.0,-141.0,98.0,230.0
110247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0,-67.0,63.0,45.0,131.0,-103.0,-79.0,-173.0,2.0,77.0,283.0,-7.0,9.0,26.0,-13.0,21.0,10.0,17.0
110251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,97.0,64.0,35.0,85.0,98.0,-45.0,111.0,-8.0,-412.0,279.0,19.0,-9.0,-40.0,13.0,-18.0,9.0,37.0
110254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,30.0,68.0,45.0,38.0,14.0,113.0,-10.0,43.0,30.0,6.0,24.0,-3.0,-24.0,40.0,-47.0,23.0,-6.0
110255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,-185.0,68.0,4.0,38.0,39.0,-14.0,-49.0,11.0,25.0,5.0,10.0,13.0,-23.0,70.0,15.0,-7.0,58.0
110262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,-117.0,-19.0,249.0,-200.0,93.0,-5.0,-35.0,89.0,-191.0,69.0,13.0,-69.0,92.0,-21.0
110264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,-11.0,-139.0,-44.0,249.0,22.0,-101.0,8.0,24.0,42.0,-68.0,-9.0,-98.0,-3.0,-58.0
110265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,34.0,-7.0,4.0,201.0,33.0,-38.0,36.0,-10.0,-322.0,58.0,72.0,56.0,50.0,15.0
110275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,5.0,36.0,32.0,37.0,56.0,90.0,-77.0,23.0,14.0,-120.0,-26.0,22.0,28.0
110276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,101.0,-17.0,-224.0,161.0,3.0,12.0,-9.0,85.0,-71.0,131.0,-30.0
110277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.0,4.0,108.0,-105.0,-15.0,-22.0,125.0,-150.0,40.0,15.0,14.0,34.0
110278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,17.0,167.0,-155.0,11.0,33.0,46.0,13.0,42.0,8.0,-2.0,3.0
110279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0,43.0,-63.0,-63.0,-47.0,125.0,3.0,34.0,-15.0,-67.0,60.0,-87.0
110280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0,-42.0,68.0,-9.0,36.0,-13.0,14.0,8.0,6.0,20.0,-16.0,9.0
110281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,-39.0,0.0,-7.0,57.0,23.0,76.0,-4.0,224.0,-63.0,-66.0,80.0
110283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-140.0,21.0,-22.0,194.0,204.0,-69.0,39.0,44.0,28.0,18.0,-267.0
110290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,32.0,81.0,-21.0,44.0,-41.0,45.0,1.0,21.0,0.0
110296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59.0,177.0,-148.0,117.0,-47.0,-57.0,208.0,-221.0,214.0
110297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.0,257.0,-243.0,-8.0,-5.0,20.0,-11.0,11.0,-9.0
110299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,-2.0,23.0,-19.0,-21.0,58.0,64.0,77.0
110300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,47.0,-20.0,-8.0,60.0,61.0,56.0,93.0
110309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.0,21.0,-35.0,5.0,110.0,27.0,-17.0
110315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.0,7.0,-8.0,28.0,6.0,22.0,-44.0
110316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,-40.0,1.0,10.0,-137.0,56.0,-194.0
110318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,17.0,-18.0,-4.0,2.0
110324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,50.0,135.0,36.0,41.0
110325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-134.0,11.0,-20.0,22.0,-22.0
110329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,-127.0,-2.0,29.0
110330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,105.0,-93.0,29.0
110331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,76.0,15.0,-206.0
110332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,106.0,183.0,26.0
110334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,-115.0,32.0,-59.0
110336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,-124.0
110339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,-130.0
110342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,-63.0
110343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,45.0
120001,8.0,11.0,2.0,-34.0,38.0,-19.0,10.0,-18.0,5.0,-22.0,21.0,40.0,-7.0,-35.0,31.0,-28.0,20.0,17.0,-40.0,23.0,10.0,9.0,-14.0,41.0,44.0,-36.0,-3.0,-11.0,14.0,-6.0,-21.0,3.0,-42.0,75.0,-65.0,60.0,6.0,8.0,-13.0,40.0,-45.0,22.0,-43.0,121.0,-134.0,53.0,7.0,-33.0,-33.0,65.0,25.0,-89.0,-36.0,33.0,-37.0,-50.0,34.0,38.0,-4.0,-12.0
120002,65.0,-72.0,79.0,16.0,-58.0,28.0,-9.0,78.0,-60.0,-10.0,7.0,83.0,-88.0,-21.0,32.0,53.0,-65.0,21.0,-30.0,5.0,2.0,13.0,21.0,166.0,-162.0,-14.0,-4.0,-60.0,72.0,-14.0,21.0,-20.0,-1.0,23.0,-44.0,25.0,8.0,-35.0,86.0,62.0,-146.0,28.0,5.0,29.0,-55.0,72.0,-46.0,58.0,30.0,-49.0,-40.0,0.0,95.0,-32.0,-45.0,140.0,-141.0,18.0,22.0,74.0
120003,40.0,9.0,0.0,-4.0,-8.0,-7.0,-12.0,-7.0,31.0,8.0,-30.0,-25.0,69.0,-11.0,-14.0,15.0,9.0,-33.0,-7.0,-11.0,26.0,14.0,-61.0,12.0,52.0,16.0,-17.0,-10.0,20.0,18.0,-4.0,-71.0,42.0,0.0,-16.0,9.0,-19.0,-21.0,-10.0,-46.0,43.0,11.0,22.0,-1.0,-9.0,-30.0,-25.0,26.0,-5.0,21.0,-31.0,-25.0,-110.0,7.0,-186.0,-34.0,103.0,-135.0,,
120005,13.0,-1.0,21.0,-19.0,14.0,-6.0,-11.0,-31.0,70.0,-12.0,-6.0,-13.0,45.0,-23.0,21.0,23.0,-17.0,-8.0,15.0,-16.0,1.0,-8.0,30.0,-40.0,17.0,-38.0,27.0,33.0,11.0,-24.0,-5.0,0.0,27.0,64.0,-62.0,151.0,-210.0,-44.0,4.0,-79.0,36.0,13.0,17.0,57.0,-11.0,-33.0,53.0,5.0,-185.0,-50.0,25.0,13.0,2.0,-9.0,6.0,-28.0,27.0,-174.0,1.0,8.0
120007,25.0,1.0,-12.0,28.0,-38.0,3.0,9.0,-60.0,62.0,-3.0,-2.0,13.0,-13.0,-4.0,9.0,-17.0,6.0,-9.0,0.0,-4.0,3.0,-15.0,8.0,-19.0,33.0,-14.0,6.0,9.0,-28.0,-15.0,35.0,-15.0,23.0,-21.0,4.0,79.0,-67.0,-21.0,-1.0,-39.0,31.0,30.0,-5.0,-11.0,0.0,21.0,-25.0,21.0,19.0,2.0,23.0,-48.0,15.0,17.0,-12.0,-27.0,36.0,-12.0,-1.0,-31.0
120009,-20.0,10.0,-28.0,37.0,-26.0,11.0,-25.0,-5.0,65.0,-42.0,-2.0,-11.0,33.0,-6.0,14.0,-1.0,10.0,-52.0,-3.0,10.0,15.0,7.0,-29.0,188.0,-186.0,24.0,-28.0,41.0,-15.0,33.0,-21.0,-14.0,4.0,-15.0,9.0,27.0,-14.0,11.0,-78.0,12.0,36.0,-14.0,-25.0,88.0,-97.0,12.0,30.0,-37.0,-19.0,16.0,3.0,-30.0,16.0,22.0,-2.0,-8.0,26.0,-21.0,-10.0,16.0
120010,-58.0,26.0,35.0,111.0,-103.0,45.0,-8.0,135.0,-99.0,-25.0,21.0,24.0,-28.0,27.0,-15.0,13.0,-6.0,-5.0,15.0,-13.0,6.0,-4.0,31.0,43.0,-55.0,-32.0,13.0,15.0,-15.0,11.0,3.0,-4.0,6.0,-22.0,8.0,31.0,1.0,9.0,-46.0,-34.0,46.0,17.0,5.0,17.0,-36.0,1.0,4.0,-23.0,6.0,33.0,-21.0,-7.0,8.0,6.0,-10.0,25.0,-2.0,-22.0,-15.0,11.0
120011,-25.0,6.0,-18.0,76.0,-42.0,2.0,-14.0,174.0,-177.0,-8.0,-20.0,-9.0,47.0,-20.0,0.0,-25.0,23.0,10.0,14.0,5.0,-11.0,-29.0,24.0,29.0,-36.0,25.0,22.0,10.0,-5.0,-10.0,-13.0,-66.0,62.0,-26.0,27.0,31.0,-48.0,-42.0,74.0,46.0,-87.0,37.0,-15.0,184.0,-238.0,60.0,-35.0,91.0,51.0,8.0,29.0,0.0,-23.0,-47.0,31.0,56.0,-66.0,13.0,45.0,-30.0
120012,-2.0,46.0,-143.0,132.0,-121.0,27.0,9.0,196.0,-152.0,-117.0,-5.0,64.0,-10.0,-38.0,47.0,-28.0,86.0,-103.0,153.0,27.0,-151.0,93.0,-131.0,119.0,-54.0,-23.0,111.0,25.0,-45.0,25.0,-19.0,-74.0,-12.0,23.0,79.0,71.0,-160.0,23.0,-27.0,23.0,29.0,-70.0,74.0,-6.0,-88.0,15.0,-1.0,118.0,53.0,16.0,-32.0,-11.0,30.0,-16.0,-17.0,97.0,-81.0,-2.0,-23.0,1.0
120014,-155.0,63.0,-23.0,65.0,-175.0,32.0,-9.0,-296.0,293.0,20.0,13.0,234.0,-238.0,-45.0,111.0,10.0,-165.0,96.0,26.0,-22.0,-54.0,109.0,-88.0,150.0,-162.0,43.0,119.0,-125.0,49.0,-37.0,-56.0,-14.0,-48.0,-18.0,-71.0,,,,,,,,,,,,,,,,,,,,,,,,,
120015,-34.0,30.0,-33.0,54.0,-25.0,-24.0,9.0,20.0,-18.0,-13.0,4.0,14.0,0.0,-19.0,23.0,7.0,-8.0,-29.0,24.0,-23.0,3.0,27.0,2.0,20.0,-21.0,8.0,-16.0,23.0,-32.0,-3.0,-8.0,24.0,-12.0,1.0,-2.0,194.0,-189.0,3.0,-3.0,-13.0,7.0,-49.0,63.0,-2.0,3.0,-73.0,-97.0,123.0,-21.0,-66.0,13.0,9.0,-125.0,34.0,24.0,8.0,14.0,-2.0,-9.0,101.0
120017,-44.0,23.0,-33.0,160.0,-161.0,15.0,-19.0,82.0,-57.0,-6.0,-17.0,33.0,-15.0,2.0,34.0,-32.0,2.0,1.0,12.0,7.0,-32.0,8.0,20.0,9.0,-30.0,20.0,4.0,19.0,-25.0,-14.0,14.0,-23.0,16.0,-7.0,-15.0,153.0,-146.0,55.0,-35.0,-41.0,-3.0,-13.0,35.0,19.0,-14.0,-336.0,16.0,94.0,82.0,-89.0,276.0,31.0,-18.0,68.0,1.0,-37.0,13.0,-85.0,-8.0,37.0
120019,-50.0,-3.0,-65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120021,-12.0,4.0,1.0,53.0,-48.0,20.0,-12.0,3.0,-31.0,26.0,-11.0,5.0,-27.0,-10.0,28.0,-3.0,18.0,-20.0,16.0,-32.0,25.0,7.0,-16.0,7.0,14.0,-3.0,-28.0,1.0,11.0,31.0,-44.0,8.0,41.0,-35.0,21.0,0.0,20.0,-6.0,-4.0,-10.0,20.0,-15.0,33.0,-90.0,35.0,15.0,-15.0,-18.0,16.0,8.0,-12.0,1.0,6.0,11.0,-20.0,5.0,6.0,10.0,-4.0,16.0
120022,-75.0,31.0,-43.0,-235.0,247.0,4.0,15.0,102.0,-37.0,-34.0,-18.0,60.0,-48.0,2.0,12.0,-20.0,9.0,6.0,3.0,39.0,7.0,-41.0,11.0,16.0,-12.0,-14.0,24.0,25.0,-29.0,-25.0,34.0,-19.0,-18.0,48.0,-12.0,1.0,21.0,-52.0,-1.0,12.0,8.0,-24.0,10.0,-255.0,258.0,-5.0,-13.0,53.0,-40.0,4.0,15.0,-9.0,-1.0,-26.0,35.0,9.0,29.0,-29.0,-1.0,8.0
120026,-121.0,113.0,-63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120027,-25.0,23.0,-13.0,92.0,-59.0,-19.0,-29.0,-6.0,-26.0,18.0,15.0,-2.0,7.0,-33.0,59.0,-16.0,13.0,-83.0,84.0,-36.0,12.0,37.0,-54.0,38.0,1.0,6.0,-43.0,45.0,-14.0,-21.0,15.0,3.0,-1.0,-2.0,3.0,10.0,-10.0,20.0,-14.0,-19.0,11.0,-29.0,28.0,-17.0,9.0,-25.0,26.0,4.0,-19.0,45.0,-5.0,-9.0,-32.0,54.0,-10.0,-27.0,1.0,-20.0,17.0,57.0
120029,-101.0,9.0,-22.0,15.0,-2.0,8.0,17.0,31.0,-38.0,12.0,-35.0,48.0,-26.0,-4.0,-5.0,20.0,-1.0,-7.0,-2.0,118.0,-113.0,-4.0,-15.0,45.0,-14.0,7.0,-13.0,9.0,-8.0,-6.0,-3.0,18.0,-19.0,-6.0,9.0,-4.0,5.0,-10.0,18.0,25.0,-26.0,-14.0,-5.0,-15.0,15.0,-6.0,28.0,13.0,-17.0,-2.0,-10.0,0.0,-8.0,33.0,27.0,-33.0,-20.0,11.0,4.0,40.0
120035,-12.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120038,-122.0,93.0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120039,93.0,-114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120040,-137.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120041,29.0,64.0,76.0,-191.0,-26.0,68.0,49.0,-41.0,35.0,236.0,57.0,-2.0,56.0,-72.0,1.0,-361.0,14.0,17.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120042,235.0,44.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120043,32.0,-179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120045,,187.0,-1.0,7.0,77.0,-33.0,-11.0,-16.0,21.0,45.0,-29.0,-3.0,61.0,-24.0,1.0,0.0,47.0,-39.0,43.0,-72.0,112.0,-3.0,-15.0,-12.0,8.0,10.0,-14.0,5.0,7.0,8.0,-35.0,1.0,40.0,-1.0,-12.0,8.0,-51.0,-15.0,6.0,47.0,-44.0,25.0,-14.0,73.0,-63.0,-14.0,-22.0,46.0,-33.0,-12.0,7.0,34.0,-13.0,34.0,1.0,-7.0,0.0,1.0,24.0,12.0
120053,,,,,,,,,,,,,87.0,24.0,-12.0,14.0,18.0,95.0,99.0,-44.0,-147.0,105.0,-63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120055,,,,,,,,,,,,,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120061,,,,,,,,,,,,,,,,,,,,,,-138.0,118.0,149.0,-117.0,-5.0,76.0,-87.0,4.0,62.0,-71.0,11.0,75.0,56.0,-54.0,54.0,-47.0,-55.0,19.0,,,,,,,,,,,,,,,,,,,,,
120067,,,,,,,,,,,,,,,,,,,,,,8.0,-55.0,4.0,254.0,-65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120071,,,,,,,,,,,,,,,,,,,,,,,,,,226.0,-192.0,23.0,-82.0,102.0,4.0,3.0,-99.0,45.0,26.0,-11.0,78.0,5.0,54.0,,,,,,,,,,,,,,,,,,,,,
120072,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,9.0,-3.0,-2.0,3.0,3.0,-2.0,7.0,22.0,-15.0,37.0,-51.0,30.0,-4.0,51.0,-33.0,-18.0,16.0,-13.0,6.0,71.0,-68.0,-10.0,98.0,-69.0,23.0,65.0,-60.0,10.0,-76.0,121.0,58.0,48.0,-29.0,-26.0
120083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.0,13.0,116.0,-91.0,50.0,57.0,-13.0,-47.0,41.0,-64.0,-110.0,160.0,-18.0,,,,,,,,,,,,,,,,,
120087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,-46.0,59.0,27.0,68.0,34.0,54.0,10.0,22.0,58.0,-37.0,82.0,-12.0,20.0,8.0,11.0,38.0,-1.0,5.0,16.0,15.0,21.0,8.0,3.0,-50.0,13.0,-16.0
120090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.0,-27.0,132.0,236.0,244.0,,,,,,,,,,,,,,,,,,,,,
120095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,15.0,29.0,10.0,2.0,21.0,55.0,-46.0,18.0,-2.0,34.0,-7.0,17.0,26.0,33.0,-41.0,7.0,1.0,7.0,13.0,43.0,1.0,76.0
120097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-110.0,257.0,,,,,,,,,,,,,,,,,,,,,
120100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-194.0,,,,,,,,,,,,,,,,,,,,,
120110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,-26.0,201.0,27.0,,,,,,,,,,,,,,,
120111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,25.0,36.0,-43.0,11.0,-273.0,2.0,3.0,-10.0,37.0,-15.0,16.0,4.0,38.0,-40.0,254.0,-40.0,58.0,-49.0
120112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,57.0,-4.0,-83.0,145.0,-51.0,53.0,33.0,-2.0,14.0,49.0,-21.0,26.0,46.0,-30.0,41.0,30.0,-15.0,-48.0
120126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,-8.0,-52.0,32.0,23.0,-21.0,25.0,1.0,-11.0,-79.0,-3.0,88.0,43.0,26.0,-22.0
120127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,-134.0,66.0,-5.0,-19.0,-33.0,250.0,54.0,-309.0,-4.0,56.0,169.0,-1.0
120128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,60.0,13.0,-3.0,-6.0,-6.0,130.0,3.0,-215.0,-100.0,-4.0,-1.0,16.0
120130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,-35.0,-6.0,-11.0,172.0,-19.0,4.0,4.0,-102.0,203.0,-28.0,-21.0,-24.0
120154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,35.0,-16.0,-14.0,193.0,6.0,49.0,-17.0,27.0,97.0
