,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth,Growth
Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
Cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20010,-73.0,43.0,-33.0,37.0,-9.0,67.0,-27.0,3.0,-24.0,-26.0,38.0,-49.0,98.0,24.0,-139.0,-32.0,33.0,-13.0,26.0,-32.0,47.0,-1.0,-3.0,-12.0,-7.0,-18.0,20.0,-12.0,-15.0,32.0,-7.0,-24.0,17.0,-6.0,-10.0,-5.0,-10.0,-85.0,-24.0,-17.0,8.0,2.0,-9.0,-1.0,9.0,-6.0,29.0,-4.0,-14.0,-104.0,-12.0,-35.0,50.0,14.0,3.0,4.0,-1.0,1.0,27.0,-32.0
20013,-29.0,37.0,24.0,-57.0,33.0,44.0,10.0,-1.0,20.0,-3.0,23.0,20.0,41.0,13.0,-33.0,-2.0,21.0,-12.0,-28.0,-9.0,7.0,23.0,-104.0,27.0,10.0,-49.0,31.0,27.0,-79.0,32.0,-21.0,10.0,-7.0,-11.0,6.0,41.0,-16.0,-51.0,-21.0,-4.0,-33.0,8.0,0.0,-19.0,29.0,-6.0,78.0,-14.0,-24.0,42.0,-22.0,-27.0,9.0,-31.0,3.0,35.0,-9.0,8.0,-4.0,6.0
20014,-33.0,36.0,-2.0,-18.0,31.0,14.0,-24.0,-9.0,57.0,-5.0,24.0,-71.0,68.0,-14.0,-34.0,19.0,6.0,10.0,-3.0,0.0,34.0,-3.0,6.0,-25.0,18.0,-26.0,1.0,-20.0,-1.0,11.0,-4.0,-8.0,-29.0,14.0,-9.0,27.0,-19.0,-9.0,-24.0,-59.0,-31.0,10.0,-4.0,-38.0,56.0,-34.0,39.0,136.0,17.0,9.0,-14.0,-64.0,71.0,-45.0,-2.0,-19.0,-54.0,-30.0,-13.0,-41.0
20018,3.0,37.0,8.0,-34.0,40.0,23.0,-4.0,-65.0,89.0,-23.0,-12.0,-7.0,33.0,14.0,-24.0,6.0,-2.0,-4.0,-21.0,40.0,-27.0,5.0,17.0,-22.0,50.0,-18.0,4.0,21.0,-17.0,5.0,-46.0,-39.0,12.0,15.0,-20.0,-18.0,27.0,-35.0,43.0,25.0,34.0,-14.0,14.0,-30.0,33.0,-6.0,-6.0,-51.0,83.0,21.0,-42.0,-59.0,28.0,62.0,-3.0,-6.0,0.0,-13.0,5.0,8.0
20020,-49.0,49.0,20.0,-46.0,16.0,-15.0,20.0,-37.0,56.0,-6.0,6.0,-36.0,44.0,8.0,-20.0,0.0,-2.0,18.0,-21.0,30.0,-11.0,16.0,-29.0,32.0,-9.0,-33.0,27.0,4.0,-8.0,13.0,-14.0,101.0,-110.0,20.0,-10.0,7.0,-14.0,-4.0,-25.0,68.0,-43.0,-10.0,16.0,33.0,-16.0,9.0,59.0,-15.0,-28.0,20.0,10.0,24.0,-37.0,-4.0,5.0,-2.0,-1.0,46.0,-6.0,-501.0
20021,33.0,8.0,47.0,23.0,16.0,13.0,-34.0,33.0,6.0,11.0,-7.0,4.0,17.0,18.0,-15.0,-5.0,3.0,0.0,38.0,-5.0,15.0,-83.0,3.0,72.0,-64.0,52.0,-11.0,5.0,42.0,-55.0,33.0,-18.0,8.0,4.0,34.0,17.0,-22.0,-87.0,36.0,-142.0,-21.0,-4.0,-3.0,16.0,-7.0,9.0,-11.0,14.0,29.0,76.0,-55.0,-137.0,249.0,3.0,-132.0,54.0,-11.0,63.0,7.0,-5.0
20022,-22.0,23.0,70.0,-34.0,-2.0,31.0,-25.0,-33.0,62.0,-2.0,0.0,-21.0,40.0,-1.0,-25.0,-48.0,12.0,8.0,2.0,-19.0,40.0,-23.0,28.0,-54.0,41.0,48.0,-2.0,-63.0,25.0,0.0,4.0,19.0,-22.0,10.0,48.0,-43.0,17.0,57.0,-143.0,-9.0,25.0,16.0,55.0,25.0,-38.0,49.0,33.0,-3.0,3.0,-1.0,51.0,-19.0,14.0,12.0,62.0,7.0,-1.0,-24.0,-2.0,-92.0
20023,-32.0,26.0,16.0,1.0,3.0,-22.0,8.0,0.0,12.0,8.0,-3.0,-5.0,-1.0,31.0,-27.0,14.0,-10.0,18.0,-22.0,-26.0,22.0,32.0,-26.0,-48.0,38.0,36.0,-12.0,-1.0,-16.0,14.0,-3.0,-4.0,1.0,-5.0,10.0,7.0,-7.0,-49.0,103.0,-36.0,26.0,8.0,-36.0,-57.0,85.0,-4.0,-45.0,21.0,9.0,7.0,24.0,-71.0,60.0,-15.0,12.0,28.0,-15.0,-24.0,1.0,-33.0
20024,10.0,47.0,22.0,19.0,0.0,21.0,-6.0,5.0,10.0,27.0,13.0,42.0,-37.0,45.0,2.0,-24.0,23.0,23.0,-9.0,1.0,3.0,-11.0,26.0,3.0,28.0,-17.0,-23.0,41.0,-14.0,-22.0,-36.0,40.0,-52.0,10.0,6.0,-4.0,-4.0,0.0,-16.0,40.0,-15.0,4.0,-12.0,27.0,26.0,-22.0,-3.0,-13.0,-17.0,-7.0,-11.0,-15.0,5.0,-16.0,24.0,-20.0,9.0,5.0,-4.0,-92.0
20025,-31.0,57.0,58.0,-75.0,-8.0,39.0,-5.0,16.0,15.0,0.0,5.0,-26.0,34.0,22.0,-32.0,-9.0,-13.0,10.0,-22.0,-14.0,40.0,-1.0,3.0,-6.0,41.0,-9.0,-28.0,63.0,-7.0,-4.0,-48.0,-22.0,17.0,23.0,5.0,-13.0,-2.0,-8.0,-11.0,144.0,-127.0,-3.0,6.0,46.0,-36.0,35.0,22.0,-58.0,-30.0,27.0,-24.0,-28.0,82.0,-13.0,-32.0,14.0,-8.0,-18.0,39.0,-6.0
20026,-57.0,16.0,14.0,-15.0,1.0,0.0,14.0,0.0,10.0,8.0,15.0,-20.0,31.0,6.0,22.0,-48.0,-22.0,19.0,-12.0,23.0,22.0,-59.0,16.0,-3.0,-1.0,-1.0,-3.0,24.0,-34.0,6.0,-4.0,-9.0,73.0,-28.0,-38.0,36.0,12.0,-39.0,27.0,22.0,28.0,-34.0,24.0,-51.0,-12.0,-14.0,10.0,-232.0,4.0,76.0,23.0,-19.0,67.0,-77.0,133.0,-10.0,11.0,-21.0,-31.0,90.0
20027,-39.0,17.0,31.0,3.0,-30.0,9.0,-2.0,-19.0,37.0,10.0,-31.0,0.0,31.0,-19.0,-28.0,29.0,-42.0,26.0,-5.0,-3.0,-25.0,16.0,7.0,30.0,1.0,-22.0,-15.0,-23.0,-27.0,2.0,-20.0,3.0,-4.0,26.0,-17.0,22.0,-21.0,17.0,-1.0,4.0,-23.0,-9.0,-6.0,-14.0,29.0,-17.0,5.0,-36.0,-8.0,28.0,26.0,-43.0,0.0,-8.0,28.0,-17.0,20.0,-4.0,-15.0,-36.0
20028,191.0,-184.0,4.0,-36.0,44.0,-2.0,-9.0,16.0,14.0,21.0,-27.0,-29.0,52.0,36.0,17.0,-20.0,4.0,2.0,-16.0,-14.0,34.0,19.0,-18.0,-15.0,49.0,-6.0,40.0,-13.0,-13.0,23.0,-36.0,13.0,-13.0,2.0,2.0,12.0,-10.0,-81.0,-6.0,32.0,-33.0,19.0,-36.0,29.0,-10.0,-2.0,106.0,-7.0,25.0,5.0,-13.0,22.0,-1.0,-17.0,17.0,-35.0,40.0,-22.0,-7.0,64.0
20029,-15.0,51.0,13.0,-14.0,48.0,-48.0,32.0,-20.0,38.0,-8.0,11.0,-15.0,37.0,17.0,-10.0,1.0,1.0,16.0,15.0,-73.0,41.0,7.0,-21.0,-9.0,7.0,11.0,-11.0,10.0,4.0,-6.0,-10.0,35.0,-60.0,45.0,-1.0,12.0,-33.0,-34.0,12.0,56.0,-59.0,-4.0,24.0,-33.0,-5.0,-4.0,40.0,48.0,-66.0,145.0,-22.0,70.0,-50.0,-4.0,12.0,-30.0,35.0,-24.0,31.0,-37.0
20030,92.0,13.0,32.0,-10.0,56.0,20.0,41.0,-13.0,55.0,16.0,31.0,-58.0,69.0,-13.0,27.0,-14.0,19.0,6.0,12.0,-22.0,5.0,-77.0,9.0,19.0,39.0,-41.0,-3.0,-25.0,251.0,21.0,-1.0,-18.0,31.0,-1.0,1.0,-35.0,64.0,-12.0,13.0,-147.0,-59.0,14.0,1.0,-384.0,157.0,-5.0,-20.0,-108.0,10.0,3.0,23.0,33.0,9.0,-42.0,57.0,-11.0,89.0,11.0,7.0,-46.0
20031,49.0,-74.0,0.0,14.0,-35.0,14.0,10.0,-194.0,207.0,7.0,-18.0,14.0,18.0,-13.0,1.0,-6.0,-8.0,-7.0,-2.0,-58.0,-7.0,-47.0,-25.0,6.0,17.0,-13.0,-11.0,106.0,-85.0,7.0,-40.0,112.0,-120.0,60.0,-2.0,30.0,-26.0,-69.0,12.0,23.0,-12.0,-12.0,5.0,-5.0,2.0,17.0,-3.0,-12.0,11.0,-1.0,8.0,-2.0,1.0,-6.0,18.0,-74.0,57.0,5.0,-33.0,-55.0
20032,-49.0,38.0,2.0,-11.0,17.0,-8.0,-14.0,-63.0,14.0,40.0,-6.0,5.0,7.0,17.0,-11.0,-10.0,-6.0,12.0,-21.0,-2.0,7.0,-28.0,31.0,16.0,-6.0,-7.0,28.0,20.0,-39.0,26.0,-36.0,53.0,-54.0,4.0,7.0,-1.0,-5.0,4.0,8.0,41.0,-50.0,11.0,-21.0,12.0,-19.0,7.0,27.0,-16.0,-8.0,7.0,4.0,-23.0,28.0,-11.0,12.0,-42.0,4.0,0.0,15.0,-2.0
20034,-55.0,79.0,4.0,-12.0,-37.0,-14.0,11.0,-55.0,49.0,-7.0,21.0,-5.0,-18.0,14.0,-4.0,23.0,-16.0,-3.0,3.0,-2.0,13.0,3.0,-12.0,12.0,37.0,-40.0,3.0,45.0,-42.0,18.0,111.0,-90.0,-31.0,12.0,-22.0,-15.0,42.0,-67.0,-5.0,91.0,-51.0,6.0,-40.0,3.0,3.0,-21.0,50.0,-8.0,-7.0,4.0,0.0,4.0,-11.0,-38.0,45.0,-67.0,10.0,70.0,-22.0,-60.0
20035,-22.0,19.0,-5.0,-25.0,25.0,-9.0,-10.0,42.0,139.0,10.0,1.0,19.0,-13.0,5.0,-2.0,-8.0,12.0,1.0,23.0,-31.0,-5.0,23.0,-16.0,171.0,-161.0,20.0,-10.0,8.0,-17.0,11.0,-2.0,53.0,-50.0,3.0,7.0,17.0,-28.0,84.0,-17.0,31.0,-24.0,53.0,-80.0,37.0,-34.0,14.0,-1.0,-3.0,-4.0,5.0,-55.0,-32.0,19.0,19.0,76.0,11.0,91.0,-37.0,33.0,-320.0
20039,55.0,-36.0,138.0,-11.0,-133.0,75.0,-503.0,76.0,69.0,22.0,-108.0,-65.0,29.0,7.0,0.0,-5.0,4.0,24.0,-16.0,11.0,13.0,-9.0,-20.0,-18.0,20.0,16.0,1.0,-42.0,18.0,18.0,-25.0,-2.0,38.0,29.0,-69.0,79.0,-29.0,123.0,-188.0,,,,,,,,,,,,,,,,,,,,,
20040,9.0,-77.0,9.0,26.0,-52.0,-9.0,11.0,-6.0,14.0,0.0,-22.0,7.0,13.0,0.0,-8.0,9.0,-14.0,20.0,-10.0,34.0,-33.0,-9.0,12.0,-5.0,9.0,3.0,10.0,92.0,-92.0,-6.0,-5.0,50.0,-58.0,14.0,0.0,-28.0,6.0,26.0,-17.0,76.0,-38.0,-9.0,-28.0,-10.0,5.0,1.0,43.0,-2.0,1.0,-15.0,-110.0,-57.0,73.0,54.0,99.0,-56.0,-11.0,-83.0,51.0,-22.0
20041,34.0,-47.0,19.0,25.0,-31.0,-9.0,20.0,-9.0,12.0,-9.0,35.0,-3.0,-24.0,10.0,1.0,-14.0,31.0,-22.0,8.0,-5.0,-7.0,8.0,14.0,-34.0,24.0,-8.0,-7.0,37.0,-33.0,15.0,7.0,13.0,-27.0,1.0,-4.0,-28.0,25.0,-7.0,0.0,102.0,39.0,5.0,3.0,11.0,51.0,-39.0,-28.0,63.0,58.0,-7.0,4.0,-48.0,11.0,-21.0,52.0,-54.0,19.0,-1.0,21.0,30.0
20042,23.0,-55.0,12.0,30.0,-37.0,-5.0,-6.0,7.0,5.0,-8.0,15.0,3.0,4.0,4.0,-37.0,26.0,9.0,9.0,-21.0,-408.0,70.0,54.0,44.0,18.0,35.0,24.0,23.0,35.0,65.0,-25.0,5.0,3.0,13.0,-11.0,12.0,34.0,11.0,-44.0,-10.0,125.0,-147.0,21.0,-33.0,12.0,47.0,-43.0,48.0,107.0,-114.0,88.0,-43.0,-8.0,-8.0,21.0,50.0,-83.0,45.0,4.0,-2.0,42.0
20043,27.0,-5.0,14.0,8.0,-18.0,-9.0,-6.0,-82.0,-24.0,-24.0,-11.0,55.0,103.0,-63.0,-146.0,226.0,-188.0,87.0,35.0,-18.0,-1.0,69.0,20.0,-8.0,14.0,17.0,2.0,-29.0,6.0,12.0,-65.0,75.0,-180.0,176.0,-67.0,-212.0,-72.0,-99.0,-51.0,-37.0,4.0,62.0,70.0,-4.0,61.0,37.0,25.0,-41.0,-7.0,55.0,-51.0,7.0,58.0,43.0,-54.0,6.0,-34.0,-50.0,8.0,-8.0
20045,-32.0,33.0,-24.0,-12.0,-9.0,6.0,-10.0,-16.0,26.0,-19.0,-7.0,12.0,-3.0,5.0,-4.0,7.0,5.0,7.0,-7.0,-9.0,19.0,-1.0,7.0,-4.0,7.0,-2.0,12.0,8.0,-11.0,-2.0,21.0,-7.0,-30.0,12.0,-14.0,94.0,-77.0,-24.0,-14.0,25.0,2.0,-16.0,-10.0,23.0,-2.0,42.0,-49.0,16.0,-57.0,29.0,52.0,117.0,-108.0,-11.0,18.0,1.0,-3.0,-9.0,10.0,35.0
20047,-40.0,10.0,39.0,40.0,-26.0,-18.0,-10.0,18.0,12.0,-35.0,5.0,99.0,64.0,33.0,-44.0,64.0,-43.0,15.0,-7.0,62.0,-38.0,12.0,-26.0,31.0,31.0,-34.0,-17.0,85.0,-114.0,3.0,-7.0,97.0,-105.0,28.0,-32.0,19.0,168.0,-9.0,137.0,-96.0,-22.0,8.0,-30.0,13.0,-4.0,-23.0,15.0,8.0,2.0,17.0,13.0,67.0,-88.0,-3.0,6.0,23.0,4.0,-35.0,36.0,-10.0
20048,-48.0,0.0,13.0,43.0,-53.0,39.0,-35.0,39.0,-20.0,19.0,-8.0,44.0,-58.0,26.0,-15.0,-7.0,15.0,5.0,-9.0,-76.0,91.0,-2.0,2.0,9.0,-27.0,10.0,-7.0,84.0,-85.0,13.0,-5.0,69.0,-56.0,-23.0,-7.0,10.0,-11.0,50.0,26.0,73.0,-53.0,1.0,16.0,27.0,-48.0,-21.0,32.0,-19.0,12.0,14.0,16.0,-14.0,23.0,-25.0,44.0,-46.0,0.0,-9.0,24.0,5.0
20049,-48.0,8.0,32.0,-11.0,3.0,2.0,-10.0,-7.0,23.0,-3.0,1.0,29.0,-19.0,9.0,-12.0,16.0,-18.0,10.0,-2.0,31.0,-12.0,5.0,3.0,-12.0,5.0,1.0,18.0,27.0,-42.0,21.0,-19.0,89.0,-85.0,2.0,-4.0,63.0,-66.0,23.0,12.0,-36.0,24.0,42.0,-10.0,51.0,19.0,49.0,13.0,-8.0,-52.0,7.0,1.0,-11.0,38.0,28.0,-12.0,-19.0,-20.0,86.0,-107.0,-56.0
20050,38.0,-47.0,31.0,-22.0,28.0,60.0,-38.0,-30.0,9.0,2.0,-14.0,-4.0,9.0,-15.0,11.0,16.0,-10.0,13.0,-16.0,2.0,-1.0,5.0,3.0,4.0,-15.0,21.0,-20.0,-4.0,19.0,1.0,-12.0,46.0,-25.0,-12.0,12.0,-23.0,-7.0,2.0,7.0,0.0,-8.0,-7.0,18.0,-4.0,3.0,-10.0,28.0,77.0,19.0,-3.0,-24.0,-300.0,-25.0,19.0,-7.0,7.0,-86.0,97.0,-17.0,91.0
20054,137.0,-110.0,-2.0,39.0,35.0,-17.0,-41.0,-48.0,78.0,52.0,70.0,-122.0,62.0,6.0,39.0,-122.0,93.0,51.0,-202.0,24.0,-19.0,21.0,-13.0,-16.0,12.0,0.0,18.0,51.0,-82.0,28.0,-11.0,73.0,-54.0,4.0,10.0,-211.0,88.0,-106.0,9.0,-1.0,-36.0,52.0,-38.0,17.0,6.0,127.0,-21.0,-59.0,30.0,-9.0,-21.0,-11.0,-36.0,-8.0,16.0,11.0,-3.0,68.0,-10.0,-66.0
20055,-57.0,5.0,82.0,-7.0,146.0,8.0,-33.0,56.0,-24.0,0.0,-4.0,35.0,-31.0,2.0,-19.0,53.0,-24.0,-6.0,9.0,-17.0,-13.0,42.0,-32.0,55.0,-38.0,4.0,-7.0,59.0,-53.0,-15.0,40.0,16.0,-46.0,31.0,-20.0,-406.0,228.0,-20.0,-39.0,39.0,-39.0,63.0,4.0,49.0,-92.0,7.0,25.0,44.0,102.0,23.0,-5.0,-140.0,0.0,44.0,-3.0,-1.0,-6.0,10.0,-2.0,-4.0
20058,8.0,-8.0,8.0,-178.0,-67.0,82.0,-43.0,-32.0,8.0,6.0,5.0,44.0,-51.0,10.0,12.0,2.0,21.0,-35.0,-4.0,-9.0,14.0,-11.0,-13.0,-6.0,18.0,-75.0,65.0,0.0,-35.0,-128.0,105.0,77.0,91.0,5.0,5.0,36.0,91.0,-19.0,-34.0,34.0,28.0,-12.0,-45.0,-35.0,101.0,53.0,14.0,15.0,-75.0,40.0,-53.0,29.0,0.0,-72.0,21.0,-56.0,52.0,-28.0,14.0,64.0
20059,255.0,-7.0,13.0,-60.0,-186.0,-24.0,-67.0,4.0,-18.0,-28.0,53.0,10.0,-126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20062,-29.0,-1.0,11.0,41.0,106.0,5.0,-3.0,42.0,-8.0,-14.0,24.0,-8.0,67.0,-59.0,-4.0,-12.0,28.0,-12.0,-10.0,17.0,-4.0,13.0,-12.0,8.0,-14.0,5.0,-3.0,35.0,-3.0,-12.0,7.0,37.0,-42.0,21.0,-7.0,1.0,-5.0,31.0,-13.0,45.0,-38.0,22.0,-21.0,42.0,-2.0,-45.0,-35.0,-34.0,15.0,26.0,-17.0,66.0,-52.0,0.0,10.0,4.0,-6.0,-23.0,16.0,9.0
20064,-101.0,0.0,30.0,-31.0,-92.0,82.0,35.0,0.0,124.0,59.0,-155.0,47.0,6.0,7.0,23.0,-9.0,-3.0,-1.0,-12.0,-101.0,37.0,32.0,27.0,-17.0,87.0,22.0,18.0,-16.0,30.0,21.0,0.0,-25.0,-19.0,-6.0,1.0,-42.0,49.0,-1.0,54.0,-53.0,-23.0,7.0,-15.0,-69.0,80.0,-28.0,39.0,14.0,7.0,-3.0,-24.0,-13.0,3.0,25.0,-8.0,-62.0,7.0,-8.0,7.0,52.0
20066,-29.0,-5.0,15.0,20.0,-29.0,16.0,-4.0,48.0,-65.0,17.0,-5.0,111.0,-93.0,-14.0,6.0,88.0,-74.0,11.0,4.0,1.0,-36.0,76.0,-67.0,78.0,-33.0,-19.0,-5.0,87.0,-37.0,-38.0,9.0,101.0,-93.0,6.0,-3.0,-192.0,33.0,15.0,-52.0,-55.0,-71.0,19.0,46.0,-158.0,10.0,15.0,125.0,-73.0,44.0,57.0,4.0,18.0,-9.0,-11.0,-7.0,-4.0,20.0,-14.0,6.0,17.0
20067,-10.0,101.0,10.0,13.0,19.0,129.0,-333.0,28.0,-17.0,-13.0,19.0,24.0,-51.0,75.0,-12.0,13.0,-56.0,-1.0,17.0,35.0,-54.0,72.0,-46.0,70.0,-47.0,-31.0,-15.0,84.0,-34.0,2.0,34.0,14.0,-96.0,8.0,9.0,-1.0,8.0,-88.0,-16.0,-44.0,-65.0,179.0,,,,,,,,,,,,,,,,,,
20068,21.0,-33.0,13.0,-23.0,-5.0,298.0,-24.0,142.0,41.0,-30.0,-29.0,-158.0,-87.0,3.0,4.0,295.0,-17.0,13.0,-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20072,-16.0,31.0,-1.0,-5.0,-20.0,2.0,6.0,18.0,4.0,-2.0,-7.0,-3.0,3.0,17.0,-13.0,11.0,-12.0,26.0,0.0,2.0,-15.0,16.0,3.0,-12.0,26.0,-16.0,0.0,32.0,-38.0,20.0,-33.0,50.0,-21.0,-22.0,6.0,-11.0,15.0,-91.0,5.0,33.0,-54.0,30.0,-22.0,10.0,0.0,10.0,-11.0,-1.0,-15.0,-2.0,14.0,-3.0,2.0,-1.0,29.0,-13.0,57.0,-53.0,-19.0,35.0
20073,-70.0,18.0,26.0,-1.0,-28.0,-22.0,28.0,26.0,-43.0,-6.0,11.0,28.0,-41.0,28.0,-32.0,50.0,-27.0,25.0,-18.0,38.0,-52.0,30.0,-19.0,25.0,-13.0,-1.0,4.0,33.0,-40.0,11.0,-19.0,58.0,-56.0,12.0,-16.0,17.0,-11.0,-10.0,7.0,42.0,-29.0,-21.0,-27.0,55.0,0.0,-32.0,13.0,16.0,-24.0,26.0,1.0,26.0,-29.0,-20.0,26.0,7.0,13.0,-12.0,-12.0,17.0
20074,39.0,-22.0,-14.0,79.0,-65.0,39.0,-29.0,1.0,-13.0,13.0,16.0,34.0,-59.0,21.0,3.0,11.0,-13.0,11.0,-9.0,41.0,-34.0,6.0,-4.0,15.0,-11.0,9.0,11.0,1.0,-4.0,12.0,-36.0,29.0,-20.0,28.0,-40.0,7.0,21.0,-47.0,29.0,-3.0,5.0,9.0,60.0,-56.0,-20.0,-17.0,-1.0,11.0,-5.0,-15.0,-12.0,25.0,20.0,-62.0,10.0,-26.0,31.0,-1.0,-71.0,84.0
20076,-27.0,103.0,10.0,-4.0,-5.0,63.0,-61.0,11.0,-9.0,17.0,17.0,6.0,-24.0,0.0,25.0,-67.0,-23.0,18.0,24.0,50.0,-13.0,20.0,7.0,65.0,-70.0,-19.0,32.0,35.0,-42.0,-8.0,-10.0,62.0,-26.0,-9.0,10.0,5.0,20.0,-45.0,13.0,56.0,-16.0,-35.0,,,,,,,,,,,,,,,,,,
20079,-70.0,18.0,48.0,-5.0,-11.0,-24.0,14.0,75.0,-50.0,19.0,-15.0,11.0,-3.0,-37.0,-10.0,6.0,-6.0,9.0,-11.0,33.0,-4.0,19.0,-14.0,30.0,-77.0,3.0,11.0,67.0,-87.0,49.0,6.0,41.0,-25.0,-30.0,9.0,84.0,-85.0,4.0,-2.0,12.0,46.0,-40.0,24.0,-26.0,-14.0,28.0,-20.0,-10.0,-35.0,0.0,1.0,27.0,-15.0,-13.0,2.0,-67.0,58.0,-156.0,63.0,54.0
20086,-163.0,94.0,21.0,59.0,10.0,-1.0,-24.0,-18.0,45.0,34.0,48.0,-104.0,-11.0,-154.0,36.0,-131.0,93.0,12.0,-2.0,-10.0,4.0,28.0,-2.0,-41.0,48.0,-17.0,-1.0,-8.0,59.0,-80.0,57.0,-21.0,72.0,-64.0,69.0,-55.0,29.0,-5.0,-19.0,126.0,-115.0,9.0,-22.0,51.0,-36.0,-22.0,-1.0,-130.0,-8.0,27.0,6.0,8.0,60.0,-36.0,100.0,-105.0,-1.0,10.0,58.0,-4.0
20087,212.0,-76.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20088,19.0,61.0,-33.0,-49.0,74.0,-36.0,188.0,-71.0,-14.0,140.0,-113.0,11.0,-125.0,-50.0,109.0,-75.0,76.0,-84.0,32.0,-18.0,220.0,-64.0,-32.0,49.0,31.0,0.0,9.0,-25.0,-63.0,-144.0,191.0,-149.0,137.0,-101.0,249.0,-156.0,87.0,-37.0,-234.0,,,,,,,,,,,,,,,,,,,,,
20089,264.0,-18.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20090,62.0,185.0,-260.0,0.0,48.0,-45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20092,17.0,0.0,6.0,-18.0,10.0,29.0,4.0,-61.0,51.0,-10.0,-14.0,-20.0,56.0,-29.0,1.0,-9.0,-11.0,10.0,5.0,-29.0,65.0,-48.0,44.0,-42.0,38.0,-15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20093,211.0,-25.0,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20096,66.0,-32.0,3.0,-64.0,-39.0,35.0,-10.0,-357.0,68.0,-75.0,117.0,29.0,34.0,-22.0,-3.0,29.0,-30.0,11.0,25.0,-5.0,48.0,-55.0,42.0,-18.0,20.0,-17.0,-7.0,31.0,-11.0,7.0,-27.0,58.0,-48.0,2.0,38.0,-92.0,76.0,144.0,3.0,30.0,-38.0,23.0,18.0,18.0,-14.0,7.0,9.0,9.0,-29.0,-67.0,0.0,-2.0,-26.0,38.0,8.0,6.0,48.0,41.0,-69.0,
20097,49.0,-65.0,-2.0,0.0,126.0,-38.0,14.0,48.0,-28.0,83.0,-21.0,105.0,-111.0,-3.0,37.0,-88.0,37.0,-37.0,106.0,45.0,123.0,-97.0,57.0,-232.0,263.0,-7.0,5.0,10.0,9.0,-99.0,95.0,-267.0,206.0,-83.0,42.0,-214.0,293.0,-175.0,-14.0,-80.0,14.0,-5.0,-8.0,6.0,18.0,-35.0,-12.0,7.0,22.0,-43.0,-5.0,-12.0,8.0,1.0,16.0,2.0,59.0,-17.0,33.0,-58.0
20098,42.0,126.0,11.0,149.0,135.0,-35.0,89.0,-48.0,36.0,-63.0,171.0,107.0,-94.0,5.0,43.0,-22.0,86.0,-177.0,-39.0,-26.0,24.0,-42.0,-37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100,42.0,0.0,13.0,-16.0,6.0,1.0,20.0,10.0,-19.0,1.0,-9.0,17.0,2.0,11.0,-5.0,-1.0,-11.0,12.0,2.0,25.0,-35.0,37.0,-27.0,19.0,16.0,-22.0,8.0,3.0,-35.0,43.0,25.0,-69.0,28.0,9.0,-7.0,20.0,5.0,-14.0,0.0,-10.0,71.0,-45.0,-29.0,7.0,6.0,-23.0,10.0,28.0,9.0,-57.0,29.0,30.0,63.0,-7.0,-56.0,-53.0,8.0,2.0,44.0,-64.0
20101,28.0,31.0,31.0,-53.0,46.0,-6.0,23.0,-19.0,7.0,12.0,68.0,-79.0,71.0,-56.0,2.0,23.0,-56.0,50.0,67.0,-63.0,9.0,-14.0,2.0,3.0,-6.0,-16.0,94.0,-139.0,121.0,-6.0,-3.0,-119.0,117.0,16.0,-2.0,-66.0,108.0,-58.0,-33.0,28.0,-60.0,39.0,55.0,-170.0,-68.0,-231.0,50.0,-78.0,-8.0,97.0,-31.0,-56.0,29.0,0.0,40.0,-45.0,85.0,186.0,44.0,-86.0
20102,-28.0,34.0,35.0,-170.0,-17.0,38.0,143.0,-73.0,30.0,-8.0,5.0,-15.0,34.0,-16.0,-105.0,73.0,-16.0,16.0,2.0,-24.0,14.0,-276.0,285.0,22.0,-39.0,15.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
